Focal.ID,KMP.ID,Litter.Code,Treatment.4way,DF.Treatment,Rank,Age,Preg.stage,Location,AM.PM,Total.Monthly.Rainfall,Group.Size,Focal.Length.Hour,Olfactory,HIA.I.All,HIA.R.All,Fcomp.I,Fcomp.R,Sub.I.All,Sub.R.All,Prosocial.I,Prosocial.R
2.2.DN15,DN,FB,Control,Control,D,8.1,MP,Forage,PM,7.8,14,0.249166667,0,0,0,0,0,0,2,0,0
2.2.DN16,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,PM,9,12,0.250833333,0,1,1,1,0,0,0,0,0
2.2.DN17,DN,FB,Flutamide,Flutamide,D,8.1,LP,Burrow,AM,9,12,0.083055556,0,0,0,0,0,0,0,0,2
2.2.DN18,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,AM,9,12,0.334444444,0,1,0,1,0,0,0,0,1
2.2.DN19,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,AM,9,12,0.329166667,3,1,0,0,0,0,1,0,0
2.2.DN20,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,PM,9,12,0.269166667,2,0,0,0,0,0,0,0,0
2.2.DN21,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,PM,9,12,0.250277778,0,0,1,0,1,0,0,0,0
2.2.DN22,DN,FB,Flutamide,Flutamide,D,8.1,LP,Burrow,PM,9,12,0.048888889,0,0,0,0,0,0,0,0,0
2.2.DN23,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,AM,6.4,12,0.336944444,0,5,0,0,0,0,0,0,0
2.2.DN24,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,AM,6.4,14,0.347777778,0,0,0,0,0,0,0,0,0
2.2.DN25,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,AM,6.4,14,0.328888889,0,0,0,0,0,0,0,0,0
2.2.DN26,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,PM,6.4,14,0.256388889,0,0,0,0,0,0,0,0,1
2.2.DN27,DN,FB,Flutamide,Flutamide,D,8.1,LP,Forage,PM,6.4,14,0.258611111,0,1,0,0,0,0,0,0,0
2.2.DN28,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,6.4,12,0.385833333,1,2,1,1,0,0,0,0,0
2.2.DN29,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,6.4,12,0.335833333,0,0,0,0,0,0,0,0,0
2.2.DN30,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,6.4,12,0.337222222,0,0,0,0,0,0,0,0,0
2.2.DN31,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,6.4,12,0.308888889,0,0,0,0,0,0,0,0,0
2.2.DN32,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,PM,6.4,13,0.409444444,0,0,1,0,1,0,0,0,0
2.2.DN33,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,12,0.330555556,0,0,0,0,0,0,2,0,0
2.2.DN34,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,12,0.343333333,0,2,1,1,1,0,1,0,0
2.2.DN35,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,12,0.356944444,0,2,1,0,0,0,0,0,0
2.2.DN36,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,12,0.345833333,0,0,1,0,1,0,0,0,0
2.2.DN37,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,PM,4.2,13,0.255277778,0,1,1,1,0,0,0,0,0
2.2.DN38,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,PM,4.2,13,0.183611111,0,0,0,0,0,0,2,0,0
2.2.DN39,DN,FB,Flutamide,Flutamide,D,8.2,LP,Burrow,PM,4.2,13,0.026944444,0,1,0,0,0,0,0,0,0
2.2.DN40,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,13,0.372222222,0,0,0,0,0,0,0,0,0
2.2.DN41,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,13,0.335,0,0,0,0,0,0,0,0,0
2.2.DN42,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,PM,4.2,13,0.254166667,0,0,0,0,0,0,0,0,0
2.2.DN43,DN,FB,Flutamide,Flutamide,D,8.2,LP,Burrow,PM,4.2,13,0.031666667,0,0,0,0,0,0,0,1,0
2.2.DN44,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,13,0.321388889,0,0,0,0,0,0,0,0,0
2.2.DN45,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,13,0.337777778,0,4,1,2,0,0,0,0,0
2.2.DN46,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,4.2,13,0.331944444,0,0,0,0,0,0,0,0,0
2.2.DN47,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,2.2,16,0.342222222,0,0,0,0,0,0,0,0,0
2.2.DN48,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,2.2,16,0.344166667,0,2,1,0,0,0,0,0,0
2.2.DN49,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,AM,2.2,16,0.323611111,0,0,0,0,0,0,0,0,0
2.2.DN50,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,PM,2.2,14,0.272777778,0,0,0,0,0,0,0,0,0
2.2.DN51,DN,FB,Flutamide,Flutamide,D,8.2,LP,Forage,PM,2.2,14,0.275277778,1,0,0,0,0,0,0,0,0
3.1.EM01,EM,JA,Control,Control,D,2.8,MP,Forage,AM,5,11,0.315,0,0,0,0,0,0,0,0,0
3.1.EM02,EM,JA,Control,Control,D,2.8,MP,Forage,AM,5,11,0.346111111,0,1,0,0,0,0,0,0,0
3.1.EM04,EM,JA,Control,Control,D,2.8,MP,Burrow,PM,5,11,0.048611111,0,1,0,0,0,0,1,0,0
3.1.EM05,EM,JA,Control,Control,D,2.8,MP,Burrow,PM,5,11,0.043333333,1,0,0,0,0,0,0,0,0
3.1.EM06,EM,JA,Control,Control,D,2.9,MP,Forage,PM,5.8,8,0.205833333,2,1,1,0,1,0,3,1,1
3.1.EM07,EM,JA,Control,Control,D,2.9,MP,Forage,PM,5.8,8,0.157222222,0,0,0,0,0,0,0,1,0
3.1.EM08,EM,JA,Control,Control,D,2.9,MP,Burrow,PM,5.8,8,0.086944444,0,0,0,0,0,0,0,0,0
3.1.EM09,EM,JA,Control,Control,D,2.9,MP,Burrow,PM,5.8,8,0.076388889,0,0,0,0,0,0,0,0,0
3.1.EM10,EM,JA,Control,Control,D,2.9,MP,Burrow,AM,5.8,8,0.080833333,1,0,0,0,0,0,0,0,0
3.1.EM11,EM,JA,Control,Control,D,2.9,MP,Forage,AM,5.8,8,0.332777778,1,0,0,0,0,0,0,0,0
3.1.EM12,EM,JA,Control,Control,D,2.9,MP,Forage,AM,5.8,8,0.324444444,0,0,1,0,0,0,0,1,0
3.1.EM13,EM,JA,Control,Control,D,2.9,MP,Forage,PM,5.8,8,0.244722222,0,1,0,0,0,0,0,0,0
3.1.EM14,EM,JA,Control,Control,D,2.9,MP,Forage,PM,5.8,8,0.251111111,0,0,0,0,0,0,0,0,0
3.1.EM15,EM,JA,Control,Control,D,2.9,MP,Burrow,PM,5.8,8,0.039722222,0,0,0,0,0,0,0,2,0
3.1.EM16,EM,JA,Control,Control,D,2.9,MP,Burrow,AM,5.8,8,0.097222222,1,0,0,0,0,0,0,1,0
3.1.EM17,EM,JA,Control,Control,D,2.9,MP,Forage,AM,5.8,8,0.335277778,2,0,0,0,0,0,0,0,0
3.1.EM18,EM,JA,Control,Control,D,2.9,MP,Forage,AM,5.8,8,0.341666667,1,0,0,0,0,0,0,1,0
3.1.EM19,EM,JA,Control,Control,D,2.9,MP,Forage,AM,5.8,7,0.333333333,1,0,0,0,0,0,1,0,0
3.1.EM20,EM,JA,Control,Control,D,2.9,MP,Forage,PM,6,8,0.309444444,3,2,0,0,0,0,2,0,1
3.1.EM21,EM,JA,Control,Control,D,2.9,MP,Forage,PM,6,8,0.244444444,0,0,0,0,0,0,1,0,0
3.1.EM22,EM,JA,Control,Control,D,2.9,MP,Burrow,PM,6,8,0.082222222,3,2,0,0,0,0,0,0,0
3.1.EM23,EM,JA,Control,Control,D,2.9,MP,Burrow,PM,6,8,0.091666667,0,2,1,0,0,0,0,7,3
3.1.EM24,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6,8,0.313888889,0,4,1,0,1,0,0,0,0
3.1.EM25,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6,8,0.366944444,2,0,0,0,0,0,0,0,2
3.1.EM26,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,PM,6,8,0.052222222,0,0,0,0,0,0,0,0,0
3.1.EM27,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,AM,6,7,0.090833333,3,1,0,0,0,0,0,0,1
3.1.EM28,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6,7,0.36,2,3,0,0,0,0,0,0,1
3.1.EM29,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6,7,0.341111111,0,0,0,0,0,0,0,0,0
3.1.EM30,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6,7,0.306388889,0,1,0,0,0,0,0,0,0
3.1.EM31,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6,8,0.333888889,0,0,0,0,0,0,1,0,0
3.1.EM32,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.2,7,0.248333333,0,0,0,0,0,0,0,0,0
3.1.EM33,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,PM,6.2,7,0.085277778,0,0,0,0,0,0,0,0,3
3.1.EM34,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.266111111,3,2,0,0,0,0,0,4,3
3.1.EM35,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.2775,2,0,0,0,0,0,0,0,0
3.1.EM36,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.290833333,0,1,0,0,0,0,0,0,0
3.1.EM37,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,PM,6.4,8,0.102777778,0,2,0,0,0,0,0,3,0
3.1.EM38,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,AM,6.4,8,0.0725,0,0,0,0,0,0,0,0,0
3.1.EM39,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.334444444,8,0,0,0,0,0,0,0,0
3.1.EM40,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.363611111,0,2,0,0,0,0,0,0,0
3.1.EM41,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.246944444,0,0,0,0,0,0,0,0,0
3.1.EM42,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.243055556,0,0,0,0,0,0,0,0,0
3.1.EM43,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,AM,6.4,8,0.059722222,0,1,0,0,0,0,0,0,0
3.1.EM44,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.353333333,9,0,1,0,0,0,0,0,0
3.1.EM47,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.255277778,1,1,0,0,0,0,0,0,0
3.1.EM49,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,AM,6.4,8,0.094166667,0,0,0,0,0,0,0,0,2
3.1.EM50,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.341111111,0,0,0,0,0,0,0,0,0
3.1.EM51,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.356111111,0,0,0,0,0,0,0,0,0
3.1.EM52,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.348055556,0,0,0,0,0,0,0,0,1
3.1.EM53,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,7,0.266111111,0,0,0,0,0,0,0,0,0
3.1.EM54,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,7,0.205555556,0,0,0,0,0,0,0,0,0
3.1.EM55,EM,JA,Flutamide,Flutamide,D,2.9,LP,Burrow,AM,6.4,8,0.085,0,0,0,0,0,0,0,0,0
3.1.EM56,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.325833333,0,0,0,0,0,0,0,0,0
3.1.EM57,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.336111111,1,0,0,0,0,0,0,0,0
3.1.EM58,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,6.4,8,0.33,2,0,0,0,0,0,0,0,0
3.1.EM59,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.264722222,0,0,0,0,0,0,0,0,0
3.1.EM60,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,6.4,8,0.253055556,0,1,1,0,0,0,1,0,0
3.1.EM62,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,AM,10.4,8,0.303333333,2,0,0,0,0,0,1,0,0
3.1.EM63,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,10.4,6,0.258055556,0,0,0,0,0,0,0,0,0
3.1.EM64,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,11.2,8,0.235277778,3,0,0,0,0,0,0,0,0
3.1.EM65,EM,JA,Flutamide,Flutamide,D,2.9,LP,Forage,PM,11.2,8,0.259444444,0,0,0,0,0,0,0,0,0
1.1.EN01,EN,CB,Control,Control,D,3.3,LP,Forage,PM,67.2,22,0.534722222,1,1,0,0,0,0,0,0,0
1.1.EN03,EN,CB,Control,Control,D,3.3,LP,Burrow,AM,68.2,22,0.103888889,0,0,0,0,0,0,0,11,6
1.1.EN04,EN,CB,Control,Control,D,3.3,LP,Forage,AM,68.2,22,0.590277778,0,1,1,0,1,0,2,0,0
1.1.EN05,EN,CB,Control,Control,D,3.3,LP,Forage,AM,68.2,22,0.312222222,1,0,0,0,0,0,3,0,5
1.1.EN06,EN,CB,Control,Control,D,3.3,LP,Forage,PM,68.2,22,0.288611111,1,0,0,0,0,0,0,0,0
1.1.EN07,EN,CB,Control,Control,D,3.3,LP,Forage,PM,68.2,22,0.154166667,0,0,0,0,0,0,0,0,1
1.1.EN08,EN,CB,Control,Control,D,3.3,LP,Burrow,PM,68.2,22,0.1375,0,0,0,0,0,0,0,1,3
1.1.EN09,EN,CB,Control,Control,D,3.3,LP,Burrow,AM,76.6,22,0.076944444,0,0,0,0,0,0,0,0,0
1.1.EN10,EN,CB,Control,Control,D,3.3,LP,Forage,AM,76.6,22,0.323055556,0,0,0,0,0,0,0,0,0
1.1.EN11,EN,CB,Control,Control,D,3.3,LP,Forage,PM,76.6,22,0.054444444,0,0,0,0,0,0,0,0,0
1.1.EN12,EN,CB,Control,Control,D,3.3,LP,Burrow,PM,76.6,22,0.040277778,0,0,0,0,0,0,0,1,2
1.1.EN13,EN,CB,Control,Control,D,3.4,LP,Burrow,AM,70,22,0.1075,0,0,0,0,0,0,0,14,13
1.1.EN14,EN,CB,Control,Control,D,3.4,LP,Forage,AM,70,22,0.517777778,8,0,0,0,0,0,0,0,0
1.1.EN15,EN,CB,Control,Control,D,3.4,LP,Forage,AM,70,22,0.411111111,5,13,0,0,0,0,3,1,13
1.1.EN16,EN,CB,Control,Control,D,3.4,LP,Forage,PM,70,22,0.180833333,0,0,0,0,0,0,1,0,0
1.1.EN17,EN,CB,Control,Control,D,3.4,LP,Forage,PM,70,22,0.274722222,0,3,0,1,0,0,2,1,2
1.1.EN18,EN,CB,Control,Control,D,3.4,LP,Forage,PM,70,22,0.261111111,1,0,0,0,0,0,0,0,0
1.1.EN19,EN,CB,Control,Control,D,3.4,LP,Burrow,PM,70,22,0.075833333,0,0,0,0,0,0,0,0,2
1.1.EN20,EN,CB,Flutamide,Flutamide,D,3.4,LP,Burrow,AM,60,22,0.068611111,0,0,0,0,0,0,0,0,0
1.1.EN21,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,AM,60,22,0.562222222,0,1,4,0,3,0,1,0,0
1.1.EN22,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,AM,60,22,0.343611111,1,4,1,0,1,0,6,0,1
1.1.EN23,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,PM,60,22,0.523888889,0,0,1,0,0,0,0,1,0
1.1.EN24,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,PM,60,22,0.165555556,0,0,0,0,0,0,0,1,2
1.1.EN25,EN,CB,Flutamide,Flutamide,D,3.4,LP,Burrow,PM,60,22,0.0975,0,0,0,0,0,0,1,0,4
1.1.EN26,EN,CB,Flutamide,Flutamide,D,3.4,LP,Burrow,AM,60,22,0.057777778,0,0,0,0,0,0,0,2,1
1.1.EN27,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,AM,60,22,0.4925,0,0,0,0,0,0,0,0,0
1.1.EN28,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,AM,60,22,0.285833333,1,0,0,0,0,0,0,0,0
1.1.EN29,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,PM,60,22,0.211666667,1,1,0,0,0,0,0,0,0
1.1.EN30,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,PM,60,22,0.153333333,0,0,0,0,0,0,0,0,0
1.1.EN31,EN,CB,Flutamide,Flutamide,D,3.4,LP,Burrow,PM,60,22,0.067777778,0,2,0,0,0,0,0,1,0
1.1.EN32,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,PM,60,17,0.646666667,0,7,0,0,0,0,10,2,14
1.1.EN33,EN,CB,Flutamide,Flutamide,D,3.4,LP,Forage,PM,60,17,0.497222222,0,3,1,0,1,0,10,0,3
1.1.EN34,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,PM,33.2,11,0.523611111,0,0,0,0,0,0,0,0,0
1.1.EN35,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,PM,33.2,11,0.367222222,0,0,0,0,0,0,0,0,0
1.1.EN36,EN,CB,Flutamide,Flutamide,D,3.4,PP,Burrow,AM,29.6,22,0.066944444,0,0,0,0,0,0,0,0,0
1.1.EN37,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,AM,29.6,22,0.500277778,0,0,2,0,1,0,0,0,0
1.1.EN38,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,AM,29.6,22,0.359722222,3,0,0,0,0,0,1,0,1
1.1.EN39,EN,CB,Flutamide,Flutamide,D,3.4,PP,Burrow,AM,28.6,22,0.085277778,0,1,0,0,0,0,0,8,5
1.1.EN40,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,AM,28.6,22,0.575833333,0,1,2,0,2,0,0,0,0
1.1.EN41,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,AM,28.6,22,0.155833333,0,0,1,0,1,0,0,0,0
1.1.EN42,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,PM,28.6,21,0.531111111,0,2,2,0,1,0,1,0,0
1.1.EN43,EN,CB,Flutamide,Flutamide,D,3.4,PP,Burrow,AM,17.6,22,0.081666667,0,0,0,0,0,0,0,6,2
1.1.EN44,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,AM,17.6,22,0.5175,0,0,0,0,0,0,0,0,0
1.1.EN45,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,AM,17.6,22,0.483888889,1,0,0,0,0,0,0,0,0
1.1.EN46,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,PM,17.6,14,0.254722222,0,0,0,0,0,0,0,1,0
1.1.EN47,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,PM,17.6,14,0.265555556,0,0,0,0,0,0,0,1,0
1.1.EN49,EN,CB,Flutamide,Flutamide,D,3.4,PP,Burrow,PM,17.6,14,0.103333333,0,0,0,0,0,0,0,1,1
1.1.EN50,EN,CB,Flutamide,Flutamide,D,3.4,PP,Forage,PM,18.4,22,0.063611111,0,4,0,0,0,0,0,3,1
2.1.EN01,EN,EA,Control,Control,D,4.2,PP,Forage,AM,11.6,12,0.338888889,3,0,0,0,0,0,0,0,0
2.1.EN02,EN,EA,Control,Control,D,4.2,PP,Forage,AM,11.6,12,0.306666667,0,1,1,0,1,0,0,0,0
2.1.EN03,EN,EA,Control,Control,D,4.2,PP,Forage,AM,11.6,12,0.346111111,0,0,0,0,0,0,0,0,0
2.1.EN04,EN,EA,Control,Control,D,4.2,PP,Forage,AM,11.6,12,0.334722222,0,0,0,0,0,0,0,0,0
2.1.EN05,EN,EA,Control,Control,D,4.2,PP,Forage,AM,11.6,11,0.358611111,0,0,1,0,1,0,0,0,0
2.1.EN06,EN,EA,Control,Control,D,4.2,PP,Forage,AM,11.6,11,0.199722222,0,0,0,0,0,0,0,0,0
2.1.EN07,EN,EA,Control,Control,D,4.2,PP,Forage,PM,11.6,11,0.250555556,0,0,0,0,0,0,0,0,0
2.1.EN08,EN,EA,Control,Control,D,4.2,PP,Forage,PM,11.6,11,0.240833333,2,0,0,0,0,0,0,0,0
1.1.GF01,GF,TA,Subordinate,Control,S,2.9,MP,Forage,AM,90.4,32,0.196111111,0,0,0,0,0,0,0,1,0
1.1.GF02,GF,TA,Subordinate,Control,S,2.9,MP,Forage,AM,90.4,32,0.443333333,3,0,0,0,0,0,0,1,0
1.1.GF03,GF,TA,Subordinate,Control,S,2.9,MP,Forage,PM,90.4,32,0.243888889,0,0,1,0,0,2,0,0,0
1.1.GF04,GF,TA,Subordinate,Control,S,2.9,MP,Forage,PM,90.4,32,0.243888889,0,0,0,0,0,0,0,2,0
1.1.GF05,GF,TA,Subordinate,Control,S,2.9,MP,Forage,AM,73.2,32,0.439722222,1,1,1,0,1,1,0,2,0
1.1.GF06,GF,TA,Subordinate,Control,S,2.9,MP,Forage,PM,73.2,32,0.689444444,3,0,0,0,0,0,0,1,0
1.1.GF07,GF,TA,Subordinate,Control,S,2.9,MP,Forage,PM,43.4,32,0.245,0,0,0,0,0,0,0,0,0
3.1.IN01,IN,XB,Subordinate,Control,S,1.6,LP,Burrow,AM,0,11,0.078055556,0,0,0,0,0,0,0,0,1
